iter,time,Mx,My,Mz,DMx,DMy,DMz,x,y,z,rxx,rxy,rxz,ryx,ryy,ryz,rzx,rzy,rzz
9,3.227747,2.669875,6.848247,4.001262,1.177746,1.190395,0.35661,0.141493,0.10675,0.339674,0.609029,0.508242,0.608911,-0.731497,0.657173,0.181756,-0.307784,-0.556112,0.772016
7,2.504523,2.277312,4.546834,3.922813,-0.392563,-2.301413,-0.078449,0.095769,0.100713,0.364714,0.422396,0.480169,0.768778,-0.715341,0.697628,-0.04002,-0.555539,-0.533036,0.638161
10,4.432874,4.617036,6.763825,4.082591,2.339724,2.216991,0.159777,0.128992,0.11921,0.34097,0.529925,0.580374,0.618341,-0.829069,0.18483,0.527714,0.191987,-0.792309,0.579126
7,2.47047,4.059022,4.461363,4.689764,-0.558014,-2.302462,0.607174,0.081621,0.123447,0.35965,0.33245,0.588993,0.73659,-0.940985,0.262251,0.213946,-0.067159,-0.764246,0.641418
9,3.435834,2.756483,6.256136,6.321431,-1.302539,1.794773,1.631667,0.118968,0.154027,0.325022,0.486528,0.704284,0.516987,-0.820671,0.571401,-0.00087,-0.29602,-0.423854,0.85599
7,2.926879,3.800518,4.64696,6.911768,1.044035,-1.609176,0.590337,0.075741,0.167738,0.33425,0.282672,0.767421,0.575466,-0.952156,0.295774,0.076919,-0.111179,-0.569678,0.814313
7,2.796739,3.846134,4.52447,4.851441,0.045616,-0.12249,-2.060327,0.083372,0.126345,0.3576,0.340819,0.600455,0.723392,-0.93192,0.317524,0.175224,-0.12448,-0.733864,0.667794
7,2.646826,3.479021,4.103767,6.702694,-0.367113,-0.420703,1.851254,0.06778,0.161915,0.341017,0.256795,0.743206,0.61782,-0.935787,0.351428,-0.028312,-0.238162,-0.570881,0.785731
8,3.088427,4.744356,6.951344,5.786521,1.265335,2.847577,-0.916173,0.121127,0.15421,0.323703,0.466569,0.722114,0.510749,-0.843832,0.181307,0.50505,0.272105,-0.666635,0.693943
9,3.227757,4.131643,3.824312,3.903704,-0.612713,-3.127032,-1.882817,0.071292,0.104881,0.371055,0.295351,0.506673,0.80997,-0.951989,0.229836,0.202219,-0.083701,-0.830808,0.550229
7,2.604511,3.307421,6.153378,5.39313,-0.824222,2.329065,1.489427,0.117757,0.138278,0.336218,0.485777,0.647219,0.587476,-0.857167,0.484413,0.17495,-0.17135,-0.588552,0.790092
10,3.954195,1.798538,4.647107,4.051802,-1.508883,-1.506271,-1.341328,0.099744,0.101705,0.362774,0.443568,0.481044,0.756204,-0.61443,0.778131,-0.130338,-0.651127,-0.406824,0.640725
14,5.394823,4.492598,5.953316,3.782847,2.69406,1.306209,-0.268955,0.115342,0.110059,0.352505,0.481507,0.538892,0.691192,-0.871279,0.188873,0.45299,0.113566,-0.820348,0.560475
10,3.55698,2.357352,5.813952,4.377343,-2.135246,-0.139364,0.594496,0.120758,0.112173,0.348783,0.524305,0.529863,0.666596,-0.722161,0.691416,0.020645,-0.449957,-0.492214,0.74516
7,2.575595,3.059492,4.028194,4.355381,0.70214,-1.785757,-0.021962,0.079042,0.112148,0.365701,0.336574,0.534514,0.77525,-0.860876,0.508185,0.025287,-0.380455,-0.675906,0.631193
7,2.816952,2.609983,5.109128,5.570938,-0.449509,1.080934,1.215557,0.099948,0.137754,0.344973,0.420277,0.640805,0.642446,-0.801633,0.594425,-0.063591,-0.422638,-0.488282,0.763517
8,3.361426,4.059998,4.583626,5.099387,1.450016,-0.525503,-0.471552,0.082122,0.132346,0.354869,0.329525,0.626842,0.706033,-0.942653,0.262377,0.206308,-0.055925,-0.733528,0.677355
6,2.33077,4.218357,4.075362,4.378666,0.158358,-0.508264,-0.72072,0.073989,0.116184,0.365463,0.30093,0.557196,0.773934,-0.953015,0.210609,0.217729,-0.04168,-0.803092,0.594395
5,2.07304,4.220969,5.486469,5.287141,0.002613,1.411107,0.908474,0.098962,0.138942,0.344741,0.395797,0.656821,0.641818,-0.918169,0.250457,0.306981,0.040884,-0.710801,0.702204
7,2.923142,4.472635,4.765016,4.599592,0.251665,-0.721452,-0.687548,0.086243,0.123731,0.357966,0.348119,0.59311,0.725971,-0.935793,0.162854,0.312682,0.067228,-0.788211,0.611722
12,5.264552,1.791181,3.860826,5.274392,-2.681453,-0.90419,0.6748,0.078977,0.127673,0.358292,0.34273,0.594576,0.727335,-0.635851,0.719058,-0.280444,-0.689752,-0.366366,0.624514
8,3.239925,3.766376,3.942744,5.971224,1.975195,0.081918,0.696832,0.065809,0.147856,0.350865,0.252551,0.687955,0.680394,-0.952229,0.300903,0.052129,-0.168871,-0.661058,0.731085
7,2.570865,3.205404,5.040125,4.321209,-0.560971,1.097381,-1.650015,0.100363,0.113842,0.357334,0.428198,0.544154,0.721487,-0.857547,0.496502,0.134536,-0.285011,-0.676317,0.679238
7,2.524404,2.639781,6.138319,4.192333,-0.565624,1.098194,-0.128877,0.126681,0.109974,0.346728,0.547333,0.522708,0.653608,-0.754018,0.64681,0.114425,-0.362949,-0.555461,0.748152
7,2.939205,3.501679,6.52528,6.628719,0.861898,0.38696,2.436386,0.117133,0.163638,0.318775,0.460564,0.747398,0.478829,-0.884227,0.432506,0.176297,-0.075333,-0.50459,0.860066
7,2.419798,2.698841,5.044456,5.857888,-0.802838,-1.480823,-0.770831,0.096832,0.143893,0.342577,0.402517,0.6667,0.627288,-0.821384,0.566153,-0.069282,-0.401333,-0.48736,0.775507
6,2.552125,2.20681,6.033918,5.6227,-0.492031,0.989461,-0.235187,0.121283,0.137401,0.334851,0.514259,0.633354,0.578274,-0.726076,0.681137,-0.094163,-0.453525,-0.371449,0.810149
6,2.661419,2.396996,5.13261,5.616051,0.190186,-0.901308,-0.006649,0.10159,0.137815,0.344223,0.429746,0.639355,0.637607,-0.767405,0.631616,-0.110227,-0.473201,-0.441937,0.762085
6,2.43865,1.842778,4.40368,4.95064,-0.554218,-0.72893,-0.665412,0.091556,0.121254,0.357187,0.400066,0.566743,0.720243,-0.644341,0.734343,-0.213457,-0.649888,-0.37869,0.658969
6,2.25727,2.019286,6.111573,6.26521,0.176507,1.707893,1.31457,0.121482,0.149212,0.327011,0.509977,0.678313,0.528975,-0.709287,0.681421,-0.180491,-0.482891,-0.283153,0.828638
9,3.223262,2.602237,5.066502,3.858958,0.582951,-1.04507,-2.406252,0.105753,0.101318,0.360498,0.463053,0.485307,0.74166,-0.764834,0.641538,0.058798,-0.447268,-0.594474,0.668246
7,2.768646,3.533395,6.794733,4.97341,0.931159,1.72823,1.114452,0.131058,0.131772,0.332738,0.541331,0.62197,0.565787,-0.838495,0.457944,0.295317,-0.075421,-0.634275,0.769419
8,2.933659,2.036881,5.868848,5.638941,-1.496515,-0.925884,0.665532,0.118952,0.136855,0.336431,0.507086,0.630019,0.588167,-0.697483,0.702073,-0.143564,-0.503389,-0.33744,0.795446
5,1.904394,1.728799,4.982224,6.034802,-0.308082,-0.886625,0.39586,0.101153,0.143478,0.34096,0.433022,0.657407,0.616691,-0.643972,0.707271,-0.291665,-0.627923,-0.270839,0.729629
5,1.884007,1.544031,4.890745,5.614677,-0.184767,-0.091479,-0.420125,0.101717,0.134111,0.346301,0.441955,0.617602,0.650572,-0.59118,0.748742,-0.299819,-0.672292,-0.252103,0.696037
12,4.465874,4.151756,4.25412,5.083464,2.607725,-0.636624,-0.531213,0.074606,0.131414,0.357772,0.296024,0.622352,0.724602,-0.95418,0.228669,0.193005,-0.045577,-0.748535,0.661527
6,2.471451,3.839925,5.647803,4.668094,-0.311831,1.393683,-0.41537,0.107926,0.125023,0.348592,0.447488,0.596841,0.665985,-0.892516,0.353182,0.280495,-0.067803,-0.719921,0.690736
10,3.873923,1.932383,6.041016,6.136059,-1.907542,0.393213,1.467965,0.121173,0.146249,0.329209,0.511778,0.666003,0.542701,-0.690026,0.696977,-0.195161,-0.508234,-0.274602,0.816267
8,3.459908,3.969834,5.759204,6.376757,2.037451,-0.281812,0.240697,0.100018,0.160017,0.330313,0.387796,0.738933,0.550992,-0.921892,0.310473,0.23178,0.000201,-0.597838,0.801617
10,3.864221,2.076377,6.914127,6.683789,-1.893457,1.154923,0.307033,0.134867,0.157152,0.312875,0.555578,0.70477,0.441171,-0.725289,0.672081,-0.149207,-0.401664,-0.237083,0.884566
5,2.301976,1.936317,6.27424,5.972495,-0.140059,-0.639888,-0.711295,0.126429,0.142958,0.328403,0.534907,0.651771,0.537651,-0.685234,0.70857,-0.168473,-0.490775,-0.278302,0.825644
10,3.891592,3.84539,4.410075,4.772438,1.909073,-1.864165,-1.200057,0.081321,0.124405,0.359262,0.332859,0.59194,0.734038,-0.93388,0.314993,0.169258,-0.131026,-0.741843,0.657649
10,4.136383,2.023584,5.788975,4.95648,-1.821806,1.3789,0.184042,0.119911,0.122715,0.343948,0.518866,0.571502,0.635739,-0.677411,0.729122,-0.097447,-0.519225,-0.380096,0.765462
5,2.057568,1.729488,6.104076,5.243832,-0.294096,0.315101,0.287352,0.126994,0.12715,0.337721,0.5489,0.585878,0.596201,-0.624571,0.76282,-0.16738,-0.552864,-0.280498,0.784642
7,2.659289,1.993376,6.61344,6.821415,0.263889,0.509364,1.577583,0.129142,0.159485,0.314797,0.533071,0.714585,0.452993,-0.717541,0.668045,-0.197107,-0.443477,-0.219972,0.868873
6,2.457087,1.586527,5.384321,6.05004,-0.406849,-1.229119,-0.771375,0.110399,0.143059,0.336924,0.473796,0.652759,0.591121,-0.614924,0.728827,-0.301133,-0.627404,-0.220823,0.746727
7,3.035317,2.180972,6.648239,6.401964,0.594445,1.263918,0.351923,0.130294,0.152538,0.319372,0.540213,0.690195,0.481456,-0.736387,0.665935,-0.119436,-0.403056,-0.29002,0.868006
5,1.823967,1.780605,6.041807,5.984189,-0.400367,-0.606432,-0.417775,0.122765,0.142451,0.33083,0.522462,0.649179,0.552811,-0.656283,0.722262,-0.218245,-0.540962,-0.248779,0.803411
7,2.526971,1.670097,4.13655,3.915698,-0.110508,-1.905258,-2.068491,0.089441,0.097843,0.368092,0.400287,0.463413,0.790582,-0.581575,0.796038,-0.167611,-0.707011,-0.392693,0.588157
9,3.536757,2.589833,6.915211,3.944194,0.919736,2.778662,0.028496,0.143434,0.105115,0.339218,0.618478,0.500251,0.605998,-0.717025,0.675185,0.173207,-0.322514,-0.54164,0.77628
9,3.282155,3.298275,3.751022,4.428213,0.708442,-3.16419,0.484019,0.071402,0.113847,0.367203,0.29938,0.542385,0.784978,-0.896011,0.44242,0.037802,-0.326787,-0.714667,0.618435
7,2.822304,2.884411,4.282941,5.491311,-0.413864,0.531919,1.063097,0.080984,0.136173,0.353094,0.335949,0.636503,0.694263,-0.850131,0.522745,-0.063367,-0.403258,-0.568929,0.71673
10,3.650087,4.93184,5.880054,4.034401,2.047428,1.597113,-1.45691,0.110043,0.117087,0.351691,0.449779,0.571595,0.686278,-0.863893,0.072097,0.498489,0.235458,-0.817092,0.526232
10,3.952846,3.044515,4.436347,5.736525,-1.887325,-1.443707,1.702124,0.082246,0.141956,0.349326,0.336599,0.661373,0.670289,-0.873763,0.485057,-0.03548,-0.348595,-0.573733,0.741156
7,2.657652,2.06647,6.056477,5.954953,-0.978045,1.62013,0.218428,0.12131,0.143345,0.331062,0.512443,0.65579,0.554384,-0.709933,0.688158,-0.149782,-0.479734,-0.316823,0.818217
10,4.277164,4.198647,5.61295,4.967328,2.132177,-0.443527,-0.987624,0.103471,0.132632,0.34645,0.4195,0.630965,0.652613,-0.907993,0.261004,0.327759,0.03647,-0.730065,0.682404
6,2.289005,4.074965,6.406583,6.011305,-0.123682,0.793633,1.043977,0.114148,0.154433,0.327382,0.448361,0.717691,0.532816,-0.892364,0.314491,0.323702,0.064753,-0.620602,0.781448
10,3.635761,1.854664,4.668396,5.201412,-2.220301,-1.738188,-0.809894,0.096441,0.126744,0.352523,0.419016,0.589782,0.69035,-0.652731,0.725869,-0.216926,-0.629049,-0.359722,0.689128
9,3.682743,3.157823,4.598472,6.62365,1.303159,-0.069924,1.422239,0.080929,0.16022,0.337916,0.318951,0.735241,0.598073,-0.897922,0.437028,-0.052372,-0.299883,-0.520322,0.799585
9,3.40265,2.555697,6.933728,3.80514,-0.602127,2.335256,-2.81851,0.14452,0.101966,0.339962,0.624906,0.486376,0.61068,-0.707391,0.684153,0.177574,-0.331431,-0.542957,0.77159
7,2.483324,2.945068,4.265822,6.3063,0.389371,-2.667906,2.50116,0.076807,0.152904,0.344311,0.308313,0.705269,0.638388,-0.870267,0.481266,-0.104963,-0.381265,-0.523211,0.76216
5,2.003842,3.026283,4.517694,6.546737,0.081215,0.251872,0.240437,0.080527,0.158208,0.339466,0.320262,0.726667,0.607772,-0.882231,0.463485,-0.08277,-0.341842,-0.509691,0.789531
10,3.617524,4.527468,5.697968,4.141644,1.501185,1.180275,-2.405092,0.107935,0.117055,0.352641,0.445225,0.568161,0.692075,-0.889308,0.175315,0.422369,0.118643,-0.803524,0.58333
7,2.864343,3.971527,6.038415,7.028881,-0.555941,0.340447,2.887236,0.101768,0.17261,0.319622,0.384131,0.785901,0.484565,-0.922907,0.311718,0.225999,0.026565,-0.534022,0.845053
11,4.496022,1.617188,4.739012,5.19262,-2.354339,-1.299403,-1.83626,0.099324,0.125609,0.351943,0.434468,0.582943,0.686597,-0.598016,0.758805,-0.258053,-0.671433,-0.298485,0.678295
5,2.036926,1.653862,5.55275,5.594079,0.036674,0.813738,0.401458,0.114984,0.134081,0.340127,0.496682,0.616037,0.611397,-0.618923,0.747415,-0.241464,-0.605727,-0.258481,0.752518
7,2.498963,2.377758,4.522158,5.360801,0.723896,-1.030592,-0.233277,0.089706,0.131999,0.352316,0.381762,0.615898,0.68915,-0.762905,0.631952,-0.136427,-0.519539,-0.473677,0.711133
8,3.004152,3.60778,5.698954,4.72794,1.230022,1.176797,-0.632861,0.110016,0.125358,0.347445,0.458683,0.596553,0.658586,-0.879769,0.411368,0.238291,-0.128768,-0.688704,0.713516
7,2.829629,4.724451,5.019007,6.311171,1.116671,-0.679948,1.583231,0.079942,0.159725,0.338665,0.293108,0.741173,0.603945,-0.940897,0.108577,0.320817,0.172206,-0.662285,0.729193
9,3.702011,2.714084,5.447957,3.938907,-2.010368,0.428951,-2.372264,0.113025,0.104086,0.356148,0.492137,0.498351,0.713756,-0.775828,0.622902,0.100419,-0.394556,-0.603172,0.693187
6,2.44314,3.08509,5.278216,5.543566,0.371006,-0.169741,1.604659,0.100603,0.139304,0.343784,0.416454,0.650538,0.635112,-0.861843,0.504616,0.050888,-0.287383,-0.56856,0.770811
8,3.026267,1.917547,6.964038,4.346957,-1.167542,1.685822,-1.19661,0.14621,0.109483,0.335349,0.633498,0.510664,0.581294,-0.622859,0.782316,-0.005375,-0.457501,-0.358659,0.813669
10,4.264656,4.013692,7.002992,6.581675,2.096145,0.038954,2.234718,0.122521,0.165678,0.313955,0.471646,0.758501,0.449695,-0.877475,0.34659,0.331531,0.095607,-0.550963,0.829035
4,1.578601,4.037449,6.679253,6.398845,0.023757,-0.323739,-0.18283,0.117357,0.162018,0.319934,0.454823,0.745908,0.486577,-0.88796,0.330397,0.319946,0.077886,-0.57758,0.81261
9,3.64587,4.24598,4.140896,4.317559,0.208531,-2.538356,-2.081286,0.075583,0.115152,0.365465,0.30831,0.553118,0.773954,-0.951123,0.205262,0.230722,-0.031247,-0.80726,0.589368
8,3.185421,4.790232,6.603734,6.687973,0.544252,2.462838,2.370414,0.108246,0.170595,0.318008,0.398808,0.784017,0.475677,-0.874576,0.163159,0.456614,0.280384,-0.598121,0.750757
11,3.953171,1.750712,4.779223,4.793613,-3.03952,-1.824511,-1.894359,0.100674,0.117748,0.355325,0.442085,0.550335,0.708303,-0.620612,0.759148,-0.196303,-0.645745,-0.352801,0.677159
12,4.556725,4.31187,5.597159,6.262583,2.561159,0.817936,1.46897,0.094962,0.158792,0.333453,0.362926,0.736434,0.57092,-0.928291,0.228029,0.293732,0.086128,-0.636583,0.766384
7,2.90403,3.17946,4.157277,5.519947,-1.132411,-1.439881,-0.742636,0.076331,0.137478,0.353876,0.311459,0.643343,0.699359,-0.890595,0.454451,-0.017711,-0.32922,-0.617332,0.714504
7,2.602825,2.543155,5.344965,6.333469,-0.636305,1.187688,0.813522,0.102091,0.152938,0.334355,0.421268,0.701108,0.57531,-0.804221,0.583192,-0.114525,-0.415814,-0.414434,0.809533
7,2.848062,1.747831,4.83935,4.488471,-0.795324,-0.505615,-1.844998,0.102883,0.111131,0.357488,0.454285,0.521634,0.722166,-0.61239,0.772613,-0.167473,-0.645319,-0.36617,0.670435
12,4.347094,4.275153,5.910269,6.572793,2.527322,1.07092,2.084321,0.09961,0.165145,0.326651,0.377317,0.760491,0.528475,-0.921356,0.246698,0.300405,0.098082,-0.600262,0.793767
6,2.388425,4.656201,5.037816,6.702504,0.381048,-0.872453,0.129712,0.078447,0.167026,0.333871,0.282036,0.76885,0.573869,-0.946695,0.12401,0.297303,0.157416,-0.627129,0.762843
7,2.82959,4.238205,5.899667,4.351375,-0.417996,0.861851,-2.35113,0.11248,0.120737,0.348711,0.465058,0.582134,0.666964,-0.885345,0.259089,0.386053,0.051932,-0.770035,0.635885
7,3.025202,4.449911,6.724971,6.187951,0.211706,0.825304,1.836576,0.116431,0.160032,0.321997,0.446853,0.741954,0.499828,-0.875907,0.241867,0.417478,0.188858,-0.624357,0.757965
9,3.638424,2.775311,6.730245,5.947337,-1.6746,0.005274,-0.240613,0.129855,0.146993,0.323626,0.534659,0.675102,0.508308,-0.803135,0.592676,0.060898,-0.26015,-0.4408,0.859079
7,3.14637,2.256035,5.68809,3.831437,-0.519275,-1.042155,-2.1159,0.120601,0.099782,0.354311,0.53039,0.475449,0.701879,-0.692062,0.720935,0.036107,-0.488843,-0.504895,0.711417
7,2.565735,2.894373,6.004873,5.517274,0.638338,0.316783,1.685837,0.116801,0.138669,0.336466,0.486736,0.645304,0.588788,-0.823585,0.563361,0.065824,-0.289224,-0.516956,0.805671
5,1.761629,2.480916,4.909822,5.244104,-0.413457,-1.095051,-0.27317,0.097825,0.130302,0.350079,0.416559,0.609097,0.674892,-0.776193,0.625329,-0.080548,-0.471094,-0.490296,0.733267
7,2.643251,1.684056,4.103253,4.024754,-0.79686,-0.80657,-1.21935,0.088354,0.100297,0.367525,0.394578,0.47443,0.786908,-0.587263,0.789818,-0.176947,-0.705468,-0.392305,0.590264
7,2.801926,2.609929,3.881081,5.774263,0.925873,-0.222172,1.749509,0.072846,0.140656,0.353108,0.301238,0.653638,0.694271,-0.812837,0.558242,-0.166319,-0.496289,-0.514233,0.699472
7,3.135197,2.431919,6.010832,6.791515,-0.17801,2.129751,1.017253,0.114302,0.161417,0.322074,0.466979,0.730425,0.498408,-0.791339,0.598243,-0.126048,-0.390241,-0.335551,0.85739
5,1.841437,2.304984,5.482829,7.094403,-0.126935,-0.528003,0.302888,0.103373,0.166586,0.323696,0.420961,0.751193,0.508429,-0.780711,0.588176,-0.211041,-0.457587,-0.308102,0.834079
7,3.144058,2.801832,4.007547,5.631838,0.496848,-1.475282,-1.462565,0.07496,0.13844,0.353744,0.309337,0.645411,0.698395,-0.841908,0.528312,-0.109898,-0.439903,-0.553993,0.706808
7,2.977278,3.445891,5.724352,6.508818,0.644058,1.716804,0.87698,0.10249,0.160377,0.328884,0.405218,0.736518,0.541608,-0.901696,0.418729,0.107752,-0.147426,-0.53203,0.833793
10,3.644478,2.043951,5.021062,3.984529,-1.40194,-0.70329,-2.524289,0.106922,0.101558,0.359887,0.47285,0.481981,0.737636,-0.664216,0.745282,-0.058075,-0.577739,-0.46249,0.672548
6,2.622651,2.278293,3.927061,4.326815,0.234342,-1.094001,0.342286,0.080778,0.108862,0.36655,0.352792,0.515888,0.780639,-0.727991,0.676084,-0.113756,-0.586466,-0.528169,0.614081
8,2.886324,3.285989,6.052785,3.958723,1.007696,2.125724,-0.368092,0.122664,0.108217,0.349667,0.525318,0.521254,0.672559,-0.826016,0.504291,0.251769,-0.207931,-0.687804,0.695478
7,2.905342,3.010218,5.732682,6.628233,-0.275771,-0.320103,2.66951,0.105261,0.160845,0.327193,0.422484,0.734747,0.53071,-0.865731,0.500507,0.001621,-0.264434,-0.460139,0.847553
11,4.376819,4.126807,5.277538,4.972265,1.116589,-0.455144,-1.655968,0.096977,0.131658,0.349737,0.393411,0.625897,0.67341,-0.920026,0.268274,0.285624,-0.001887,-0.731923,0.681384
11,4.38479,2.64946,6.605666,6.963632,-1.477347,1.328128,1.991367,0.123415,0.165657,0.313411,0.496182,0.745565,0.4449,-0.817035,0.5749,-0.044079,-0.288639,-0.341631,0.894414
10,3.943096,4.375746,4.411725,7.016399,1.726286,-2.193941,0.052767,0.065881,0.170691,0.335157,0.229879,0.780287,0.581643,-0.972011,0.15773,0.174112,0.044115,-0.605388,0.794707
6,2.482879,4.739643,6.432819,7.0783,0.363897,2.021094,0.061901,0.102808,0.177143,0.315231,0.371376,0.807353,0.458542,-0.891637,0.167662,0.420563,0.262664,-0.565042,0.782135
6,2.735372,4.236251,5.535342,5.419805,-0.503392,-0.897477,-1.658495,0.099113,0.141793,0.342956,0.394217,0.668576,0.630555,-0.91839,0.247916,0.308378,0.04985,-0.700664,0.711747
8,3.184562,2.772903,5.310211,4.537072,-1.463347,-0.225131,-0.882732,0.107451,0.117042,0.352796,0.461397,0.554795,0.692326,-0.801058,0.595767,0.058031,-0.38027,-0.581369,0.719308
8,3.375279,4.084033,6.20015,4.353984,1.311129,0.889939,-0.183089,0.119393,0.120788,0.34528,0.495516,0.581602,0.645137,-0.869931,0.307953,0.385209,0.025367,-0.752107,0.658553
10,3.981625,1.754201,7.267524,5.520744,-2.329832,1.067373,1.16676,0.14858,0.13237,0.320924,0.630284,0.601485,0.490874,-0.630016,0.766828,-0.122697,-0.45022,-0.231926,0.862271
10,3.666844,3.734805,7.232086,4.11034,1.980605,-0.035438,-1.410405,0.142793,0.115881,0.334372,0.597087,0.558116,0.576188,-0.804525,0.42412,0.415767,-0.012326,-0.711813,0.702261
10,4.089206,2.024813,7.286144,6.838712,-1.709993,0.054058,2.728373,0.141485,0.159423,0.30639,0.579028,0.709743,0.401238,-0.718534,0.678828,-0.151333,-0.379784,-0.200679,0.903046
7,2.990538,1.817132,5.662995,4.44961,-0.207681,-1.623149,-2.389103,0.120122,0.110901,0.349687,0.527442,0.519546,0.672218,-0.622794,0.775194,-0.105838,-0.57609,-0.362832,0.732444
5,1.770369,1.8345,6.158002,5.262093,0.017368,0.495007,0.812483,0.127407,0.128085,0.336962,0.548905,0.59068,0.591439,-0.646026,0.749878,-0.142595,-0.527739,-0.303816,0.793213
5,2.299807,1.737631,6.656643,6.306,-0.096868,0.498641,1.043908,0.133918,0.148172,0.320225,0.563448,0.667706,0.486513,-0.656185,0.721987,-0.219446,-0.497789,-0.195599,0.844954
11,4.434472,4.898666,4.676539,5.286225,3.161035,-1.980104,-1.019775,0.077857,0.139018,0.352585,0.296763,0.658119,0.691961,-0.935411,0.050193,0.349982,0.195599,-0.751132,0.630509
9,3.628451,3.437612,6.188659,6.476697,-1.461054,1.51212,1.190472,0.111921,0.16019,0.324305,0.443769,0.734736,0.513062,-0.887919,0.436893,0.143963,-0.118378,-0.519443,0.846265
5,1.650811,4.224849,5.672659,6.829875,0.787237,-0.516,0.353178,0.093757,0.169354,0.326004,0.350487,0.775993,0.524399,-0.933942,0.245707,0.259578,0.072582,-0.580737,0.810849
6,2.152393,3.660668,4.732937,6.76345,-0.564181,-0.939722,-0.066425,0.07935,0.164657,0.335288,0.302204,0.755045,0.581875,-0.941072,0.332681,0.060884,-0.147609,-0.565987,0.811092
6,2.718216,4.169265,5.405648,6.214505,0.508597,0.672711,-0.548945,0.092411,0.15697,0.335815,0.355719,0.728393,0.585583,-0.934217,0.253858,0.250588,0.033872,-0.636201,0.770779
8,2.859119,2.744704,6.035033,5.688293,-1.424561,0.629384,-0.526212,0.117591,0.141405,0.334336,0.490027,0.654909,0.575298,-0.808587,0.587925,0.023053,-0.323135,-0.476476,0.817651
10,3.783592,4.544027,6.176077,7.158571,1.799324,0.141044,1.470279,0.098991,0.177392,0.316911,0.359196,0.807101,0.468579,-0.913194,0.196951,0.356772,0.195664,-0.556056,0.807785
7,2.510501,3.340485,6.144458,6.454236,-1.203542,-0.031618,-0.704336,0.111888,0.159284,0.325002,0.445787,0.73052,0.517315,-0.882258,0.45535,0.119491,-0.148269,-0.509673,0.847496
